round,accuracy,balanced_accuracy,macro_f1,worst_class_f1,worst_class_recall,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,loss
76,0.7497507477567298,0.3348992031661821,0.3555423894197517,0.0,0.0,0.36363636363636365,0.42424242424242425,0.0,0.0,0.5238095238095238,0.5,0.13333333333333333,0.08333333333333333,0.3404255319148936,0.21621621621621623,0.8775919732441472,0.977645305514158,0.25,0.14285714285714285,0.7248280691957901
77,0.7497507477567298,0.34527960698920884,0.3606484809865048,0.0,0.0,0.3855421686746988,0.48484848484848486,0.0,0.0,0.5314009661835749,0.5,0.13333333333333333,0.08333333333333333,0.3443708609271523,0.23423423423423423,0.8798920377867746,0.9716840536512668,0.25,0.14285714285714285,0.7188027411966714
78,0.7417746759720838,0.33657230483928374,0.35651363647667733,0.0,0.0,0.4186046511627907,0.5454545454545454,0.0,0.0,0.4662576687116564,0.34545454545454546,0.13333333333333333,0.08333333333333333,0.36024844720496896,0.26126126126126126,0.8671513549239921,0.977645305514158,0.25,0.14285714285714285,0.715244195753651
79,0.752741774675972,0.3618612088167123,0.36836334740917426,0.0,0.0,0.3617021276595745,0.5151515151515151,0.0,0.0,0.5410628019323671,0.509090909090909,0.125,0.08333333333333333,0.4114285714285714,0.32432432432432434,0.8893499308437067,0.9582712369597616,0.25,0.14285714285714285,0.7027871299717029
80,0.7387836490528414,0.34092010590839633,0.3517033434944882,0.0,0.0,0.41237113402061853,0.6060606060606061,0.0,0.0,0.44171779141104295,0.32727272727272727,0.14285714285714285,0.08333333333333333,0.34355828220858897,0.25225225225225223,0.871419053964024,0.9746646795827124,0.25,0.14285714285714285,0.7189611859121922
81,0.7208374875373879,0.3036100564203609,0.3268454432940893,0.0,0.0,0.41025641025641024,0.48484848484848486,0.0,0.0,0.3262411347517731,0.20909090909090908,0.1111111111111111,0.08333333333333333,0.23880597014925373,0.14414414414414414,0.8485623003194889,0.9895678092399404,0.35294117647058826,0.21428571428571427,0.7755118672060942
82,0.7457627118644068,0.34935600614757517,0.3643247711273547,0.0,0.0,0.41379310344827586,0.5454545454545454,0.0,0.0,0.49740932642487046,0.43636363636363634,0.14285714285714285,0.08333333333333333,0.37037037037037035,0.2702702702702703,0.8758434547908233,0.9672131147540983,0.25,0.14285714285714285,0.7016943760907067
83,0.7377866400797607,0.3339096890619139,0.35325340478219985,0.0,0.0,0.367816091954023,0.48484848484848486,0.0,0.0,0.44171779141104295,0.32727272727272727,0.14285714285714285,0.08333333333333333,0.4,0.3333333333333333,0.8703828072531901,0.9657228017883756,0.25,0.14285714285714285,0.7362413202539636
84,0.7457627118644068,0.35490559296179913,0.35719874055135514,0.0,0.0,0.35185185185185186,0.5757575757575758,0.0,0.0,0.5368421052631579,0.4636363636363636,0.11764705882352941,0.08333333333333333,0.2773722627737226,0.17117117117117117,0.8833445718138908,0.9761549925484352,0.3333333333333333,0.21428571428571427,0.7189794741979506
85,0.7517447657028913,0.3506713943482093,0.36593082096334406,0.0,0.0,0.3333333333333333,0.3939393939393939,0.0,0.0,0.5714285714285714,0.6,0.14285714285714285,0.08333333333333333,0.3803680981595092,0.27927927927927926,0.8835286009648519,0.9552906110283159,0.25,0.14285714285714285,0.7033056858054186
86,0.7238285144566301,0.294347154417412,0.32756178620392096,0.0,0.0,0.2898550724637681,0.30303030303030304,0.0,0.0,0.3870967741935484,0.2727272727272727,0.15384615384615385,0.08333333333333333,0.35555555555555557,0.2882882882882883,0.8565789473684211,0.970193740685544,0.25,0.14285714285714285,0.7617789664986364
87,0.7417746759720838,0.3495235875797937,0.3690683074771335,0.0,0.0,0.4222222222222222,0.5757575757575758,0.0,0.0,0.3875,0.2818181818181818,0.14285714285714285,0.08333333333333333,0.4046242774566474,0.3153153153153153,0.8733333333333333,0.9761549925484352,0.35294117647058826,0.21428571428571427,0.7170205084181736
88,0.7537387836490529,0.3575506176208752,0.3658692085164708,0.0,0.0,0.34285714285714286,0.5454545454545454,0.0,0.0,0.5473684210526316,0.4727272727272727,0.13333333333333333,0.08333333333333333,0.4,0.2882882882882883,0.8875255623721882,0.970193740685544,0.25,0.14285714285714285,0.6889271332639997
89,0.7367896311066799,0.32423358758253373,0.34438413605372264,0.0,0.0,0.36585365853658536,0.45454545454545453,0.0,0.0,0.4393063583815029,0.34545454545454546,0.125,0.08333333333333333,0.3592814371257485,0.2702702702702703,0.8712474983322215,0.9731743666169895,0.25,0.14285714285714285,0.7489637482915062
90,0.744765702891326,0.36366947713551934,0.3731591227070615,0.0,0.0,0.3655913978494624,0.5151515151515151,0.0,0.0,0.5120772946859904,0.4818181818181818,0.13333333333333333,0.08333333333333333,0.4074074074074074,0.2972972972972973,0.877914951989026,0.9538002980625931,0.3157894736842105,0.21428571428571427,0.7115534335998809
