round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
103,0.03125,0.030303030303030304,0.11702127659574468,0.21153846153846154,0.5,0.5909090909090909,0.0,0.0,0.4555160142348754,0.5765765765765766,0.8040540540540541,0.7093889716840537,0.11764705882352941,0.07142857142857142,0.31287781463425496,0.0
104,0.0,0.0,0.0,0.0,0.4732142857142857,0.4818181818181818,0.0,0.0,0.46886446886446886,0.5765765765765766,0.8702508960573476,0.9046199701937406,0.0,0.0,0.2804306755126427,0.0
105,0.0,0.0,0.0,0.0,0.48221343873517786,0.5545454545454546,0.0,0.0,0.48559670781893005,0.5315315315315315,0.8706218727662616,0.9076005961251863,0.0,0.0,0.2848110831717389,0.0
106,0.08888888888888889,0.06060606060606061,0.0,0.0,0.4794007490636704,0.5818181818181818,0.0,0.0,0.5040650406504065,0.5585585585585585,0.8699485672299779,0.8822652757078987,0.0,0.0,0.2976068680986713,0.0
107,0.058823529411764705,0.030303030303030304,0.0,0.0,0.44755244755244755,0.5818181818181818,0.0,0.0,0.4661016949152542,0.4954954954954955,0.8713450292397661,0.8882265275707899,0.0,0.0,0.2851204621696425,0.0
108,0.0,0.0,0.0,0.0,0.4794007490636704,0.5818181818181818,0.0,0.0,0.4663677130044843,0.46846846846846846,0.8683274021352313,0.9090909090909091,0.0,0.0,0.2799110799110799,0.0
109,0.0,0.0,0.0,0.0,0.4744525547445255,0.5909090909090909,0.0,0.0,0.4642857142857143,0.46846846846846846,0.8681948424068768,0.9031296572280179,0.0,0.0,0.28035817380079675,0.0
110,0.0,0.0,0.0,0.0,0.49429657794676807,0.5909090909090909,0.0,0.0,0.46846846846846846,0.46846846846846846,0.8709219858156029,0.9150521609538003,0.0,0.0,0.2820613886187657,0.0
111,0.0,0.0,0.0,0.0,0.4672131147540984,0.5181818181818182,0.0,0.0,0.42105263157894735,0.3963963963963964,0.8674531575294934,0.9314456035767511,0.0,0.0,0.26371768830785225,0.0
112,0.0,0.0,0.0821917808219178,0.057692307692307696,0.4732824427480916,0.5636363636363636,0.0,0.0,0.48120300751879697,0.5765765765765766,0.8645833333333334,0.8658718330849479,0.0,0.0,0.29482529728431367,0.0
113,0.0,0.0,0.14035087719298245,0.23076923076923078,0.46332046332046334,0.5454545454545454,0.0,0.0,0.43037974683544306,0.4594594594594595,0.8304278922345484,0.7809239940387481,0.125,0.07142857142857142,0.2982908287357936,0.0
114,0.0,0.0,0.0,0.0,0.448,0.509090909090909,0.0,0.0,0.46017699115044247,0.46846846846846846,0.8660524450744153,0.910581222056632,0.0,0.0,0.26973437137371564,0.0
115,0.05555555555555555,0.030303030303030304,0.0,0.0,0.47761194029850745,0.5818181818181818,0.0,0.0,0.4769874476987448,0.5135135135135135,0.8671023965141612,0.8897168405365127,0.0,0.0,0.28790736659589117,0.0
116,0.0759493670886076,0.09090909090909091,0.037267080745341616,0.057692307692307696,0.4444444444444444,0.5636363636363636,0.0,0.0,0.4444444444444444,0.5765765765765766,0.7679180887372014,0.6706408345752608,0.13333333333333333,0.07142857142857142,0.2901262492597387,0.0
117,0.05555555555555555,0.030303030303030304,0.09411764705882353,0.07692307692307693,0.47619047619047616,0.5454545454545454,0.0,0.0,0.5,0.5945945945945946,0.8726731198808637,0.8733233979135618,0.0,0.0,0.30294266359840133,0.0
118,0.0,0.0,0.0,0.0,0.5016949152542373,0.6727272727272727,0.0,0.0,0.42162162162162165,0.35135135135135137,0.8819787985865725,0.9299552906110283,0.0,0.0,0.27914770209852174,0.0
119,0.0,0.0,0.0,0.0,0.4979919678714859,0.5636363636363636,0.0,0.0,0.47058823529411764,0.5045045045045045,0.8778409090909091,0.9210134128166915,0.0,0.0,0.2841648972796514,0.0
120,0.0,0.0,0.09326424870466321,0.17307692307692307,0.4669260700389105,0.5454545454545454,0.0,0.0,0.4472843450479233,0.6306306306306306,0.781491002570694,0.6795827123695977,0.0,0.0,0.28982068736167094,0.0
121,0.0,0.0,0.12371134020618557,0.11538461538461539,0.4806201550387597,0.5636363636363636,0.0,0.0,0.46774193548387094,0.5225225225225225,0.8682055100521221,0.8688524590163934,0.0,0.0,0.29577085150855636,0.0
122,0.0,0.0,0.037037037037037035,0.019230769230769232,0.5171102661596958,0.6181818181818182,0.0,0.0,0.48333333333333334,0.5225225225225225,0.8776978417266187,0.9090909090909091,0.0,0.0,0.2955751455751456,0.0
123,0.0,0.0,0.03333333333333333,0.019230769230769232,0.4913494809688581,0.6454545454545455,0.0,0.0,0.4701195219123506,0.5315315315315315,0.8692421991084696,0.8718330849478391,0.0,0.0,0.2954357044520979,0.0
124,0.05063291139240506,0.06060606060606061,0.14035087719298245,0.3076923076923077,0.45569620253164556,0.4909090909090909,0.0,0.0,0.44357976653696496,0.5135135135135135,0.7795744680851063,0.6825633383010432,0.1111111111111111,0.07142857142857142,0.30381612606436964,0.0
