algorithm,round,val_macro_f1_mean,val_macro_f1_std,val_macro_f1_count,val_loss_mean,val_loss_std,val_loss_count,val_balanced_accuracy_mean,val_balanced_accuracy_std,val_balanced_accuracy_count,val_accuracy_mean,val_accuracy_std,val_accuracy_count,train_loss_mean,train_loss_std,train_loss_count,val_f1_class_0_mean,val_f1_class_0_std,val_f1_class_0_count,val_f1_class_1_mean,val_f1_class_1_std,val_f1_class_1_count,val_f1_class_2_mean,val_f1_class_2_std,val_f1_class_2_count,val_f1_class_3_mean,val_f1_class_3_std,val_f1_class_3_count,val_f1_class_4_mean,val_f1_class_4_std,val_f1_class_4_count,val_f1_class_5_mean,val_f1_class_5_std,val_f1_class_5_count,val_f1_class_6_mean,val_f1_class_6_std,val_f1_class_6_count
fedavg,103,0.44103827815820207,0.040414749307129155,10,1.544356941962884,0.08573788451250745,10,0.4495250668904064,0.019185695062432336,10,0.742173479561316,0.009284028022072989,10,0.0035520068823988197,0.0019138606255651672,10,0.26148506791120785,0.16056447214893263,10,0.4576779383667254,0.11237110731864595,10,0.366430992189653,0.15480853111750734,10,0.3510526862054875,0.1508921142675789,10,0.1699674073764163,0.14994757717690446,10,0.8863946101618468,0.005453193105931002,10,0.5942592448960776,0.15320995633131135,10
fedavg,104,0.43202026351479406,0.047406540452600614,10,1.5517618431348505,0.06273514045453381,10,0.4383677412951418,0.03042482351392219,10,0.7376869391824527,0.014962148940326976,10,0.00270276222360784,0.000640624273219413,10,0.3235449832359361,0.15377861103756102,10,0.48084243938059756,0.06820178140975856,10,0.259969969504224,0.1761064654226918,10,0.2584787761258349,0.22749412398632413,10,0.21807145197992858,0.16615619600271325,10,0.8844811425740071,0.006444691979244439,10,0.5987530818030301,0.14888951691660846,10
fedavg,105,0.44139660241309936,0.0398814900595187,10,1.5658568625673577,0.08809468794863734,10,0.44667014168185126,0.01948462818172746,10,0.7401794616151546,0.01263052934312419,10,0.0035510841136077603,0.0022131894462392816,10,0.22220686920191435,0.18618067321971118,10,0.4897855017686933,0.07862214388461436,10,0.32343158525220794,0.1514223671799835,10,0.3382979593505909,0.13210046032173556,10,0.19561712336250464,0.13685149121257578,10,0.8867788431555731,0.0050003347148687505,10,0.6336583348002112,0.0945895341236856,10
fedavg,106,0.45790311165093234,0.04761817595753786,10,1.577100902968128,0.11504588776682502,10,0.4583130624465519,0.03566611551411412,10,0.7451645064805583,0.013509379609933638,10,0.00306589366133461,0.0011713311174654138,10,0.29995749313945885,0.15554453096595874,10,0.4757152235666021,0.10559237626229118,10,0.33913234654205526,0.16180600904735357,10,0.40917534220165797,0.18672046631669215,10,0.2244609240804023,0.1726535556863527,10,0.8872121636583715,0.006183757933176817,10,0.5696682883679788,0.18660004590672263,10
fedavg,107,0.4410864517196301,0.05967323031092195,10,1.6027511570888646,0.08569612969673994,10,0.4421643696936437,0.043750251131281837,10,0.7406779661016949,0.015865013517164964,10,0.00387999282274236,0.0026062630882027612,10,0.2775934603214255,0.167137079606619,10,0.5069137433776326,0.05759679326756326,10,0.27961921104861076,0.21068380946609452,10,0.29225274725274725,0.14574455116596094,10,0.20381018620524474,0.1250996463591639,10,0.885475488923683,0.006621019278942648,10,0.6419403249080669,0.11763380874691741,10
fedavg,108,0.44574843374898654,0.04195761347214488,10,1.5422720844581619,0.11747688663817289,10,0.44964455686938115,0.02977236943149295,10,0.7431704885343968,0.01309421987734902,10,0.00294280799818262,0.0007181875110055952,10,0.2761123622114479,0.16016191313534733,10,0.4954421297463904,0.04249173927455748,10,0.31653343499322706,0.19825317517100824,10,0.33564641061208567,0.1968907037784138,10,0.22230314583308147,0.17733115504631572,10,0.8874598818192883,0.005820812754857261,10,0.5867416710273854,0.12122560256110947,10
fedavg,109,0.43923347733187856,0.04983431380975361,10,1.6013173200732331,0.160223934463662,10,0.4453217270313289,0.031659474551547925,10,0.7418743768693918,0.0116881319827419,10,0.00269801522967491,0.0008447616483404891,10,0.32318769959850646,0.12206953426959812,10,0.5131520011580271,0.06418777872863919,10,0.2723696760956897,0.19500270896150115,10,0.2261915472441788,0.2179577357406362,10,0.2195083510522906,0.15549693175553098,10,0.8863526912880175,0.00512804120193946,10,0.6338723748864402,0.06524066322900904,10
fedavg,110,0.44172122078795095,0.03773904876944234,10,1.5586145081703113,0.11086317159539782,10,0.4456262831204283,0.01544952218459489,10,0.7429710867397807,0.011615618086391588,10,0.0030077630317205902,0.0013612138603630813,10,0.2832135564223839,0.16792137297768717,10,0.48277860211484447,0.14255343113905278,10,0.31071886722523584,0.2184268764469251,10,0.2516917359829307,0.12110777452390524,10,0.21252232536020865,0.12971893591640224,10,0.8863060998426949,0.0048301819037853974,10,0.6648173585673586,0.10344926587921854,10
fedavg,111,0.4588971483348005,0.03190733482423863,10,1.5496226387389993,0.08745466715947416,10,0.46284441627532963,0.025639239522879064,10,0.7435692921236291,0.008055986055766382,10,0.00394728705899536,0.003574671911903436,10,0.32432645232005847,0.14174127017677504,10,0.4991343252306718,0.06665700248632754,10,0.2952398634537066,0.1643469055761056,10,0.25790994519105115,0.15522750297123794,10,0.24825209478297589,0.1325176295942818,10,0.886375541355582,0.0033902306758742287,10,0.701041816009558,0.02725212161798988,10
fedavg,112,0.47393006341276384,0.037071530211391326,10,1.5522793213308512,0.1063992499944832,10,0.469168952658414,0.020961372892269337,10,0.747258225324028,0.008970003041718744,10,0.00246571014676213,0.000682177499014373,10,0.3133531094427912,0.16224991550708398,10,0.5053110695145306,0.0965621097936807,10,0.355476923129148,0.1469237093882936,10,0.35207804143829546,0.18883692578123903,10,0.2268465270636614,0.13380728513442436,10,0.8854955498839547,0.007800806710489532,10,0.6789492234169654,0.07131713144280068,10
fedavg,113,0.46384053504787853,0.027839890758644684,10,1.5372059634295205,0.08693290061344883,10,0.4658780003042298,0.018187665933372992,10,0.7449651046859421,0.00892742220824503,10,0.0039238087656178495,0.001980425270196804,10,0.2762104412081491,0.1605755480441329,10,0.4747580316286718,0.098582120811284,10,0.3207904828678888,0.14305663150465148,10,0.33568130150610964,0.20061834755287977,10,0.27380054347768296,0.11961780823110929,10,0.8871989409738053,0.004465815466275021,10,0.6784440036728421,0.06755208126740385,10
fedavg,114,0.45381026446445316,0.02876340790860299,10,1.552583650666719,0.07205720708367369,10,0.4536597012709424,0.025842893455007548,10,0.7435692921236291,0.011472103580173509,10,0.00353704707086777,0.0021908440484964013,10,0.2732260705443678,0.16565217176843178,10,0.4846452727810518,0.05613234431601402,10,0.37357378282778586,0.13840040557399091,10,0.3284767866787871,0.13696989117204247,10,0.18980872867517268,0.1448299219124421,10,0.8852608207026471,0.005731730076513586,10,0.6416803890413597,0.08435230716346241,10
fedavg,115,0.4392443380845422,0.022295172192200414,10,1.6173164793584545,0.13700167536769675,10,0.4511180628979224,0.015562113220500589,10,0.7427716849451645,0.011042371369781413,10,0.00262744822050127,0.0006592994560654251,10,0.2915505484107008,0.16933973644950773,10,0.4372463478404046,0.1384798059421435,10,0.27289768383379287,0.18650022346593834,10,0.22478704870009217,0.22157239451053098,10,0.3063818312529848,0.1106258803799623,10,0.8859868874729774,0.006974340350292364,10,0.6558600190808429,0.0801653480624255,10
fedavg,116,0.4361426970609535,0.04724804103655104,10,1.5740898996443002,0.07938031381258058,10,0.45328924772718676,0.03482953214697789,10,0.742173479561316,0.015525478307112178,10,0.0025019615498782103,0.0009228938581279881,10,0.1875777773997588,0.1765168321809709,10,0.4471826297584525,0.11176974455674925,10,0.40130057577728034,0.12740474140348182,10,0.30721771908576756,0.1404760008785696,10,0.19161845200228095,0.13217268916182068,10,0.8873214424075968,0.005836686221316557,10,0.6307802829955372,0.15048465329517446,10
fedavg,117,0.43590931650215897,0.0378977822774338,10,1.6512328200777648,0.11678747304068204,10,0.44621786298601285,0.022658322985975105,10,0.7425722831505484,0.013797361872420697,10,0.0026628791295581302,0.0008592934016898457,10,0.2870664537413693,0.1805230679383533,10,0.4456135759485445,0.12800818160866925,10,0.2784216291807899,0.19176966844359195,10,0.22675992797944017,0.21810275219420241,10,0.296709765738993,0.09480693569870365,10,0.8846647090709565,0.007012435052954729,10,0.63212915385502,0.06763605333283779,10
fedavg,118,0.44362705367737154,0.038776400142072086,10,1.5926354911130065,0.14422915538731812,10,0.45060876345419665,0.03089674455054394,10,0.7404785643070787,0.013998028074669551,10,0.00285173030413499,0.0013199733877449582,10,0.22273824698579686,0.17711286262386364,10,0.44546884895582206,0.1175148135869089,10,0.35510632808772313,0.17205305270609142,10,0.32488751444633795,0.14177205138032664,10,0.20844986899503687,0.13295797499056225,10,0.8845989391689016,0.007778489250835889,10,0.6641396291019823,0.10759056537771584,10
fedavg,119,0.4505917168167762,0.031272261159055154,10,1.6028988675129852,0.10463133014158187,10,0.4499138233330271,0.02385661692812031,10,0.7455633100697906,0.009467794685580256,10,0.0037528330821312503,0.0021869758609886006,10,0.25864850533557326,0.14661411857354986,10,0.4768742500747579,0.08468110743208554,10,0.32749868809909294,0.12687872689508164,10,0.26323175488737255,0.17974825674752454,10,0.29877622800231546,0.09026259568721513,10,0.8843535431602918,0.005129430684175143,10,0.6447590481580294,0.077036581010165,10
fedavg,120,0.4654261769949605,0.03436510045473653,10,1.5144812084207033,0.11735706797222524,10,0.4682587569824103,0.01711378710414698,10,0.7466600199401794,0.011819685163137543,10,0.0032196796242115904,0.0015468713030188876,10,0.29668307045109243,0.16285105621330864,10,0.499143141916414,0.0793422131482042,10,0.3628923803071099,0.18626397111194343,10,0.3279194391854238,0.14346340905108598,10,0.20515949510991338,0.12162267416092405,10,0.8885877161209124,0.00500155059032711,10,0.6775979958738579,0.07741017651123872,10
fedavg,121,0.4677289507075718,0.03460543775974287,10,1.549476208786665,0.07010753113712322,10,0.4600887200653008,0.024544130454270386,10,0.7463609172482553,0.011628922406649648,10,0.0029871005466535,0.0015315812919031693,10,0.3082472035893004,0.12384781213919184,10,0.5148899980822689,0.04121524748695847,10,0.3084204265490643,0.15003868448551216,10,0.3048379724850313,0.15115012531235597,10,0.289036732489024,0.11565145165836824,10,0.8867596594424129,0.004920456561365035,10,0.6619106623159009,0.09091721512362855,10
fedavg,122,0.4432315581694156,0.039204298391249656,10,1.5736486637877563,0.10516989790063382,10,0.45175274711574476,0.02905760051112994,10,0.7434695912263211,0.01216596088596738,10,0.0019103584430235202,0.0007066662183123063,10,0.2465960156368702,0.16587256314671858,10,0.4695535600355375,0.10478905157879183,10,0.37566673612369217,0.17071307291556315,10,0.3224827116046628,0.14071972185369064,10,0.18730170956205974,0.1442832083810261,10,0.8868373343198817,0.005179314999903446,10,0.6141828399032055,0.14586175913135382,10
fedavg,123,0.4389928324869709,0.0418965246009968,10,1.5769335391276615,0.14567025496840216,10,0.4474874689628788,0.028760089619960558,10,0.7412761714855434,0.012463719902026701,10,0.0035971192885922596,0.00477310683762278,10,0.2988401060547418,0.1360244591635035,10,0.4805875889846226,0.056725232949813575,10,0.26126568150459795,0.16940405136061934,10,0.17813275434243175,0.16622403970215405,10,0.2928609057174407,0.15810400316533377,10,0.8874265011531042,0.004425363497531505,10,0.6738362896518577,0.0834059361976476,10
fedavg,124,0.4437210603075787,0.03198351453554159,10,1.5856685705995512,0.09550478702627929,10,0.44265853900514324,0.017081958914557868,10,0.7443668993020938,0.00907953542919463,10,0.00289767233591206,0.0012485539447836293,10,0.28272080137899075,0.14106175777954372,10,0.4787043953447812,0.05967497265436175,10,0.3494944171723163,0.21078063699742966,10,0.2753281416439311,0.17382415506279886,10,0.18704559047462235,0.12498416470395307,10,0.8886473630713791,0.0048983649270644075,10,0.64410671306703,0.10869766765514578,10
fedavg,125,0.4634104537418754,0.030856521870163935,10,1.543649446049098,0.09417215688743756,10,0.46637497763961466,0.025250408122956553,10,0.7437686939182453,0.009869885280769356,10,0.00229433159333184,0.0007648341931997006,10,0.331683396998974,0.13659704202695802,10,0.4875260515798206,0.09949021133268941,10,0.29805483075675904,0.12206995871828497,10,0.295102811368796,0.14779778091191262,10,0.27216150245125237,0.1724988588314551,10,0.8892679723413378,0.0034298541445005847,10,0.670076610696188,0.12773747766937502,10
fedavg,126,0.4685501325281482,0.029548841349209223,10,1.5623300596284249,0.12246027463263658,10,0.46515641773253014,0.027624407923850413,10,0.7479561316051845,0.01069482870764662,10,0.0030331934819551702,0.001437876066967751,10,0.24289104490424282,0.16048552258007384,10,0.48073431122288524,0.051416142328576546,10,0.39638660068941894,0.15550021428055585,10,0.3487279807279807,0.12070858101466825,10,0.22224143409971586,0.1311646270384346,10,0.8893170397497061,0.0062799435044620195,10,0.6995525163030883,0.0825901596733959,10
fedavg,127,0.45724043488751587,0.04646996609396731,10,1.6238337095808295,0.10074343684126812,10,0.46241598865720646,0.029184951296489885,10,0.7436689930209373,0.013850492608230047,10,0.00246079628888469,0.0012164422197229374,10,0.28745639052815986,0.1702831694584089,10,0.4407636249293132,0.1628693840644019,10,0.302781831781942,0.12448433172315043,10,0.2763888416365196,0.1288794312376035,10,0.3066720538362701,0.10352760409247475,10,0.8861822745360103,0.005236402003467175,10,0.7004380269643962,0.07236642201137455,10
fedavg,128,0.46002147120935355,0.033563114584718105,10,1.5711820914821397,0.1367341508077316,10,0.46336275946346206,0.019067918082859688,10,0.7493519441674975,0.008116085801456775,10,0.00184698972945677,0.000571664075462496,10,0.2481028129745959,0.18758025628669395,10,0.48345367242695014,0.03932347523037735,10,0.4180599718828087,0.11064690012034531,10,0.30569746277844045,0.1696377165154386,10,0.22690729695043674,0.13305367815081734,10,0.8904738254191841,0.006441097139344266,10,0.6474552560330593,0.08239568455704312,10
fedavg,129,0.457676562215436,0.029004023248075467,10,1.60267203148317,0.09189533668177795,10,0.4601006872318347,0.015732032749449034,10,0.7444666001994018,0.011211611075846877,10,0.00312349428267362,0.0018358177574141646,10,0.2490497962076909,0.17099147945631818,10,0.47471305845457207,0.1460059101191177,10,0.29548170067057844,0.13641298077197586,10,0.3293327463611439,0.16977940395754954,10,0.31961524073526704,0.08461593777669926,10,0.8865381462161335,0.005002590232223616,10,0.6490052468626664,0.09321610635264956,10
fedavg,130,0.4593064782799344,0.01871166178769799,10,1.5891822259007755,0.10459745253197947,10,0.4589843956705783,0.020685957578020497,10,0.7496510468594217,0.008267763661814254,10,0.0023679923832599396,0.0007539079110944257,10,0.23578231790586104,0.19400757187575335,10,0.5215022008827264,0.04476388718107452,10,0.41761346431718815,0.09276196700266427,10,0.33656142527534716,0.13941388337302676,10,0.19006448524235292,0.15091381963577066,10,0.8900049439125816,0.00688643095866701,10,0.6236165104234839,0.12713633642466662,10
fedavg,131,0.4420518109149535,0.023879733123327543,10,1.637691520979017,0.07502902957215249,10,0.455645548935947,0.0205866290471707,10,0.7418743768693918,0.009807582217596575,10,0.00202416094861347,0.0007400780770227346,10,0.21506555787618833,0.1930675500922652,10,0.46521670448371966,0.1025103905471224,10,0.27902398568454145,0.14938833317891734,10,0.3200285986415018,0.1874812329957565,10,0.3271494947630053,0.08090962220500848,10,0.8874838551076236,0.003923164338357321,10,0.6003944798480942,0.13078911608747926,10
fedavg,132,0.45573597472282873,0.03968348187503936,10,1.620030106177715,0.12304162356299704,10,0.46058230089846014,0.03224602538270189,10,0.747258225324028,0.009449695718253853,10,0.00360531639497145,0.003202409726891172,10,0.28263421391640076,0.1739881432193545,10,0.49091172528840454,0.08789067114111955,10,0.4042625499167796,0.1498887315244682,10,0.316989991955667,0.14895379897311314,10,0.16295242714157082,0.15730315231070036,10,0.8893248594227069,0.006377235472051302,10,0.6430760554182714,0.09886959450771912,10
fedavg,133,0.4430408098320081,0.04232708526634504,10,1.591964088004465,0.12532025487552081,10,0.44997233898873235,0.03399636904720735,10,0.7410767696909273,0.011503350332203654,10,0.0029950258303768303,0.0012362977781337607,10,0.20768645351874385,0.1761341600831645,10,0.48513887620006724,0.07812617346841001,10,0.2993654594779335,0.13482241307796736,10,0.3509539320328794,0.20573821642530812,10,0.30094242220519235,0.1195571581236853,10,0.8884073131971943,0.004632669133698122,10,0.568791212192046,0.14668644249539586,10
fedavg,134,0.44794059172884576,0.02586330108907801,10,1.6157685742005037,0.13481248414939448,10,0.44127974763806144,0.024638379052780008,10,0.7477567298105683,0.007592994123493437,10,0.00263852027911465,0.0012785434824707739,10,0.28307835469961046,0.15830114177081275,10,0.5244128560429148,0.04414668612826343,10,0.3847807417366819,0.16241540609882052,10,0.27674623472577436,0.1608432690343016,10,0.20130054292365598,0.1584290642513338,10,0.8868540458132206,0.006300152497038344,10,0.5784113661600623,0.14494461236543218,10
fedavg,135,0.4584687899812397,0.03165038099259455,10,1.5539417376487348,0.0654130155305888,10,0.4661818937228773,0.02692234691180089,10,0.742073778664008,0.015931705640125964,10,0.0040588401827220495,0.003815282480726228,10,0.1701378196966432,0.15169769115517642,10,0.4890488732889402,0.08711556490048698,10,0.3132283566619647,0.15125942367104434,10,0.4112337005238733,0.11194344396880614,10,0.29683081370412634,0.11875629914466483,10,0.8878318206187314,0.005429102660622292,10,0.6409701453743983,0.0862548438401499,10
fedavg,136,0.4495007698075585,0.030749391812528882,10,1.6440641271449992,0.1260829882721155,10,0.445885049819476,0.026843299005550127,10,0.7444666001994018,0.01082059717307176,10,0.0021361175594206997,0.0012718976755140437,10,0.30492714386545183,0.1360895273018539,10,0.5104204768732912,0.05882668986788578,10,0.3706157103259571,0.18855663244389695,10,0.29796578421578424,0.14874541739925354,10,0.17565645961386972,0.14300529754803998,10,0.8847857256244677,0.005446819117151191,10,0.6021340881340882,0.1230790462941198,10
fedavg,137,0.4315314016806188,0.056861499865963054,10,1.588131574334081,0.10782643312770855,10,0.4465215667089203,0.044695696875802333,10,0.736889332003988,0.01689007618030686,10,0.00274826873105271,0.0013131734147112668,10,0.21547698513854838,0.18081830662846296,10,0.45245897294846593,0.12960567058550132,10,0.27320425633146805,0.15911185462671779,10,0.25083181180704395,0.1528889205298981,10,0.2967414010105808,0.1304230195810204,10,0.8884121168716351,0.0046611005951373964,10,0.6435942676565896,0.11197896225047421,10
fedavg,138,0.4676793557611073,0.043488916803020944,10,1.5999365841046882,0.11747587206849906,10,0.4626064759554221,0.03494862388288237,10,0.7482552342971087,0.010924213967360331,10,0.00251855306867483,0.001265514817499169,10,0.31626047907419125,0.13534846638900366,10,0.5241885224024294,0.036538597818718994,10,0.38298671434774995,0.18724632567007438,10,0.322692418242114,0.17389434028789066,10,0.18274031487786008,0.13725143967521458,10,0.888479279491774,0.005879867986656927,10,0.6564077618916329,0.10235128936298156,10
fedavg,139,0.449558664708053,0.06646839510767152,10,1.5954145672849027,0.14685749365322706,10,0.45817128901438037,0.03857728457969609,10,0.7402791625124626,0.021626133562795444,10,0.00214409891718377,0.0008939514412869489,10,0.29756514844949555,0.13616158009341134,10,0.47364225511001823,0.16021043122225317,10,0.2534759368406029,0.17100632709371472,10,0.29536800227337306,0.18787353302233475,10,0.30011542002900465,0.14673029850487132,10,0.8894707635959067,0.007270385158511623,10,0.6372731266579699,0.11494420873609897,10
fedavg,140,0.44514987922294325,0.028704601804957652,10,1.5759501636384847,0.06877547734553079,10,0.44345423528093314,0.031416077693820044,10,0.7455633100697906,0.0081513910092421,10,0.00347854706135079,0.004286939626001163,10,0.216714852697179,0.15912965583846558,10,0.5053032044406668,0.054152781066373806,10,0.39162219856841995,0.16617259261731024,10,0.33850737956001115,0.14140110548907178,10,0.1999667992865768,0.14868220665543985,10,0.8886954806048944,0.0047326225439631294,10,0.5752392394028549,0.13519595610536358,10
fedavg,141,0.4425765617861165,0.04032391616658093,10,1.5817203782550835,0.07286810994064873,10,0.4546485120255612,0.031787628668413476,10,0.7415752741774676,0.015536856453239723,10,0.00182487713476887,0.0008264040939892516,10,0.28818133137413715,0.16340569336700625,10,0.513557929923696,0.05656175118584804,10,0.23311441717860734,0.18847078877814608,10,0.2315663388016329,0.18170606330597758,10,0.3105229106212718,0.11353620047160569,10,0.8913542504348294,0.006381508848031832,10,0.629738754168641,0.08877413012502754,10
fedavg,142,0.4581138014237423,0.021795370251927335,10,1.6202224360030528,0.08041317872729328,10,0.4559145999895414,0.016550135567265818,10,0.7466600199401794,0.00749711267047498,10,0.0019016793971630302,0.0007286567691992568,10,0.22967526285763737,0.16846545126231866,10,0.5268223167040413,0.06138985703569415,10,0.3765451293965118,0.17243754327395278,10,0.33077251953412945,0.13639336374368735,10,0.1944852883528381,0.15287078327267128,10,0.8888271553473759,0.003929300377808902,10,0.6596689377736624,0.07727022567332972,10
fedavg,143,0.45059241233636343,0.03930244720941243,10,1.585747124357214,0.09322173285334832,10,0.4592789327683941,0.028430059120005617,10,0.7432701894317049,0.012665894981827547,10,0.00242863748402222,0.0014587969518740753,10,0.2876510406271783,0.14643205699484438,10,0.5220410333684982,0.040001727083355657,10,0.28017033539390845,0.1780900025796533,10,0.2280965676791448,0.2280857273165429,10,0.28115734567772943,0.13867385326759268,10,0.8909332123562728,0.005286881804158898,10,0.6640973512518122,0.09972344286025436,10
fedavg,144,0.4546081145971441,0.040093002116114815,10,1.5839945970361278,0.07889845679447013,10,0.4602498756597117,0.0366447766713624,10,0.747258225324028,0.007993362227188865,10,0.00230774477854768,0.0004743032984167473,10,0.2103182764248785,0.1858387580670489,10,0.4942907161852834,0.07747599892040907,10,0.39454295510467213,0.14547221446982636,10,0.34054393863826704,0.13630878896273427,10,0.22094813008549813,0.1518966446941891,10,0.890719600251679,0.0033009625166057926,10,0.6308931854897307,0.13108022229581023,10
fedavg,145,0.4558540910059904,0.0415703346992957,10,1.680361626826873,0.13186444778172954,10,0.45967646137435364,0.03358534718846561,10,0.744765702891326,0.01406846825424841,10,0.0023410056364524603,0.0022230877445079305,10,0.295427940487317,0.12458843496288675,10,0.5113166483712053,0.05086228491679506,10,0.29776231396239383,0.17765032157480934,10,0.258931379315011,0.21079569647098692,10,0.2754887358227043,0.12890012791486283,10,0.8882534386638392,0.007696987986269941,10,0.6637981804194618,0.0985770733135064,10
fedavg,146,0.46124585459099754,0.033397602276845774,10,1.569704025371719,0.07945001158021459,10,0.46810551696968555,0.02869396390956909,10,0.7495513459621137,0.007959437623089486,10,0.00332193590506955,0.003169502412991381,10,0.26020586539122886,0.18090106174474996,10,0.4920269584033122,0.0904099606883494,10,0.36869620603096426,0.1881499265488465,10,0.2808600760403417,0.17778364070370434,10,0.2561685773644641,0.12090401815990927,10,0.8920810039841097,0.002892306060037496,10,0.6786822949225619,0.03838248537778395,10
fedavg,147,0.45569580714831526,0.03816473813507183,10,1.6195816764030475,0.132013677487489,10,0.4554510828749704,0.03410554881577141,10,0.7451645064805583,0.012630529343124154,10,0.00243384539172547,0.001275157354253537,10,0.2502352265523621,0.14782029632422486,10,0.5104587232373146,0.0627678641246388,10,0.3420336135138355,0.14442906812316184,10,0.2573187839084313,0.1643221242104619,10,0.27420138884353057,0.10917461912920971,10,0.8892563028632058,0.0058690072577334525,10,0.6663666111195273,0.08015470399465299,10
fedavg,148,0.4744871976157802,0.034598514457684776,10,1.5955654729399105,0.1149101676314275,10,0.4680451655861491,0.02745957050060565,10,0.7515453639082752,0.008069684392569597,10,0.0021005468437979,0.0012542622574073542,10,0.2808923608909884,0.14714147436010752,10,0.5157383869240492,0.06742284329907439,10,0.3672569924627192,0.18962210770381963,10,0.31730954230954234,0.21653349430575247,10,0.26836460206294144,0.12739110918913385,10,0.890128388826156,0.00446535860104794,10,0.681720109834065,0.06399070785608095,10
fedavg,149,0.4715410942064837,0.026977849368180748,10,1.5860219280598526,0.09081972171062026,10,0.4702727921697477,0.025525654003256276,10,0.7483549351944168,0.010791467593274826,10,0.0023301774903779103,0.0014240796886192128,10,0.30345388614737695,0.15725446687960917,10,0.5029481478530372,0.05752783583609132,10,0.34771475964746706,0.1600891045058227,10,0.32132872029930853,0.1500598274685779,10,0.28739491585347476,0.10849505710597951,10,0.8919516790329306,0.007099786149534441,10,0.6459955506117908,0.09348925269304852,10
fedavg,150,0.47288231100696754,0.03350035358209025,10,1.5970646891910083,0.08916506499177013,10,0.46862744920121974,0.02056049877359498,10,0.7511465603190428,0.006830299809193807,10,0.0019502967025865198,0.0007174458315521258,10,0.23516803528100477,0.17665550877446398,10,0.5250092421395045,0.08721555595061478,10,0.3819143843100708,0.14396446345232966,10,0.3523053654242239,0.1779898316973465,10,0.26672797494534184,0.15570988959318716,10,0.8907936095278737,0.0025082857076857683,10,0.6582575654207533,0.06648518990847127,10
fedprox,1,0.1145246629117596,0.0,10,1.6836809823662786,0.11434976905253687,10,0.1428571428571428,0.0,10,0.6689930209371885,0.0,10,0.5696315302159775,0.004915269584493706,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.8016726403823178,0.0,10,0.0,0.0,10
fedprox,2,0.12036027784784206,0.011526903648027099,10,1.1374757752639584,0.09252931315273953,10,0.1459755700973499,0.006208102447774709,10,0.6694915254237289,0.0009689185601271459,10,0.47902667265438764,0.011791766511933149,10,0.0,0.0,10,0.013773584905660372,0.0325352422467433,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.802081693362568,0.0009773230253994404,10,0.02666666666666666,0.05621826951410451,10
fedprox,3,0.1733160373458928,0.02311965983695134,10,1.1973756610218098,0.0851293908741302,10,0.19305575334849334,0.019217885150855925,10,0.6771684945164507,0.006051807053553996,10,0.4093155584134179,0.008837827534188283,10,0.0,0.0,10,0.13226621704068425,0.13977693827721197,10,0.02148909421386757,0.03278313250182921,10,0.01428571428571428,0.04517539514526254,10,0.00350985221674876,0.007400841436466157,10,0.8153728682580725,0.006969684131253358,10,0.22628851540616246,0.0734556727166429,10
fedprox,4,0.22543254371854166,0.022338827734212596,10,1.1169674349508638,0.08724314504866912,10,0.24847957294093126,0.015787165282287994,10,0.6899302093718844,0.005296569441844252,10,0.35384808017965425,0.012284698533331544,10,0.00571428571428571,0.01807015805810501,10,0.25920887648623026,0.12034139382248492,10,0.11587410743565504,0.04734924728813043,10,0.025,0.07905694150420949,10,0.055419777852916005,0.0326273758951844,10,0.8382736034333107,0.005850371591061972,10,0.2785371551073942,0.07827744444682766,10
fedprox,5,0.28132817319272885,0.03227612180740678,10,1.1177012772407988,0.0882218211303291,10,0.3018921493511657,0.026680244066620777,10,0.7000997008973081,0.009618251891743288,10,0.30993758872650196,0.010612239849375473,10,0.07535907335907334,0.10447391916644409,10,0.35321759014178195,0.09689208548466972,10,0.13706807017628603,0.08333381278542443,10,0.05548265460030165,0.07722309983458614,10,0.0935009482636757,0.054400383263945605,10,0.8470454655346623,0.004299211524519619,10,0.407623410273321,0.11485187274391044,10
fedprox,6,0.31633115928546424,0.03643696136454056,10,1.1129591493818125,0.12146544927151556,10,0.323496719117328,0.026008967576528708,10,0.7112662013958125,0.00937871714225699,10,0.2546382601996652,0.014836742158145023,10,0.06330416299456544,0.059182924800911876,10,0.3557218056481933,0.09071700901459921,10,0.20454422528434074,0.09808265112454302,10,0.14448351648351648,0.11392938721758054,10,0.19152633614561856,0.053387223877311,10,0.8613501624326881,0.006028576476079057,10,0.39338790600932694,0.06562690689611006,10
fedprox,7,0.35408308318270243,0.027572207958578576,10,1.2131363559577424,0.10938251199108949,10,0.3568449731798678,0.030216261880160425,10,0.7176470588235294,0.008418020710661361,10,0.2156485982287867,0.012175251953790916,10,0.12896381898589843,0.12094382322129348,10,0.40511670970469116,0.09512613971839076,10,0.24221844320886965,0.07327390987176684,10,0.20197036150983516,0.12962642882981465,10,0.1672126541003251,0.0685641157232224,10,0.8627717039505146,0.006371681376220398,10,0.4703278908187829,0.06047400224330764,10
